,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,385622104461201,Laramie-Fox Hills,7.3,14.7,19.2,2.69,5.5,8.25,0.57,72,12.6,102
