,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,392343104580601,Dawson,7.3,11.4,29.0,1.68,2.39,6.52,1.13,84,11.0,145
