,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,385056104231901,Laramie-Fox Hills,8.7,17.4,4.89,0.482,1.64,206,7.03,189,269,602
