,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,394058104312101,Arapahoe,8.4,22.8,6.91,0.556,1.82,71.6,1.67,145,23.1,216
