,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,385646104504601,Arapahoe,7.5,12.3,168,44.1,12.2,27.0,3.84,130, 507 d,898
