,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,392400104150601,Arapahoe,7.4,14.6,66.7,6.3,4.73,273,4.15,163, 599 d,1080
