,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,392131104351701,Dawson,7.2,11.6,19.8,1.2,3.3,14.9,1.81,74,9.04,142
