,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,390412104530301,Dawson,6.9,9.5,23.1,3.22,2.47,9.74,2.12,58,28.7,141
