,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,391545104335401,Dawson,7.2,11.5,23.8,3.31,1.89,6.89,2.44,76,6.31,130
