,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,391825104272101,Denver,8.8,14.2,8.1,0.47,1.83,59.4,2.41,140,15.6,164
