,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,390356104492001,Arapahoe,7.6,16.9,28.1,2.71,2.93,18.4, 1.26 c,78, 22.9 c,134
