,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,385602104462501,Arapahoe,8.1,15.8,26.8,1.33,2.33,44.7,3.82,96,60.5,207
