,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,390109104371201,Dawson,6.3,8.3,11.7,1.03,1.53,6.53,1.59,39,2.96,92
