,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,393227104343401,Dawson,7.0,12.6,67.5,3.93,6.9,33.5,5.45,177,59.7,333
