,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,390546104350201,Dawson,7.9,9.5,6.12,0.281,0.72,31.5,1.49,72,6.59,124
