,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,400607104503901,Laramie-Fox Hills,8.8,19.4,1.28,0.286,1.1,229,39.8,444,< 0.18 ,555
