,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,394618104184201,Arapahoe,8.5,17.3,5.95,0.892,1.17,102, 2.99 c,199, 33.6 c,286
