,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,391740104072401,Arapahoe,7.0,13.1,199,38.0,6.97,74.5,5.67,136, 655 d, 1180 d
