,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,400202104335801,Arapahoe,8.0,17.5,59.2,11.4,3.79,269,31.7,218, 524 d,1070
