,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,394148104143401,Arapahoe,7.8,15.3,31.8,5.41,2.21,177,9.29,249,210,609
