,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,390226104134801,Denver,9.0,16.9,1.43,0.186,0.53,63.4,1.51,132,15.9,185
