,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,394155104425401,Arapahoe,8.7,25.4,7.35,0.495,1.74,56.5,2.03,122,19.5,177
