,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,394134104305701,Denver,9.3,21.0,6.69,0.487,1.66,66.4,1.78,143,23.7,221
