,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,395408104335301,Arapahoe,8.6,16.4,25.5,2.06,2.27,330,40.0,119, 554 d,1020
