,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,385816104411201,Denver,7.5,12.0,22.0,1.35,1.9,17.7,2.13,66,32.6,148
