,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,385059104231201,Arapahoe,7.2,15.0,14.3,1.22,1.91,63.9,10.2,102,35.6,267
