,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,392727104385201,Dawson,6.9,12.6,36.4,7.06,1.87,9.74,3.28,96,15.4,189
