,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,391606104392701,Dawson,7.1,11.0,20.3,3.2,2.06,7.25,1.91,71,7.32,110
