,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,400111104354501,Laramie-Fox Hills,8.6,15.7,1.91,0.455,1.63,307,79.3,539,< 0.18 ,738
