,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,394748104112301,Laramie-Fox Hills,9.2,17.0,1.25,0.183,0.74,148,16.1,297,0.2,360
