,site-no,aquifer,pH,temp-c,Ca-ppm,Mg-ppm,K-ppm,Na-ppm,Cl-ppm,Alk-ppmcaco3,Sulfate-ppm,TDS-ppm
0,393659104111801,Laramie-Fox Hills,9.2,17.9,0.905,0.108,0.56,118,6.94,249,2.06,297
